"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100","V101","V102","V103","V104","V105","V106","V107","V108","V109","V110","V111","V112","V113","V114","V115","V116","V117","V118","V119","V120","V121","V122","V123","V124","V125","V126","V127","V128","V129","V130","V131","V132","V133","V134","V135","V136"
"LeftPupil_MouthUp",0.279754260425466,0.297458266206277,0.295529539374919,0.291942672931602,0.290448766240408,0.261278508282956,0.260591881451944,0.292316977168994,0.283119880370541,0.2559929834852,0.275330367063423,0.292523300465582,0.269339911107509,0.268779538362066,0.310418035729476,0.302005792002466,0.294849674314596,0.29097024777043,0.27355725705834,0.244487569647773,0.25119064864208,0.234847190285243,0.242108241234401,0.249378084178544,0.287949847844433,0.279932784740079,0.329886887891353,0.340686041223318,0.284923392620197,0.28315609823402,0.28487954582243,0.290028532556868,0.297167659148337,0.297828598715204,0.276230756554529,0.294895460367297,0.285062841686851,0.266524090501729,0.282813545349744,0.28885077987313,0.292111690613054,0.283907110018108,0.268607594212148,0.269095914446902,0.295071907022995,0.298508358953599,0.297624974280586,0.303157771067826,0.269405036678528,0.269574990785394,0.274558173447722,0.26740402589753,0.261174768023616,0.284696561994997,0.27349993573117,0.25760013457389,0.269975940838552,0.272617237751577,0.267388661091756,0.253113055256436,0.248281863209749,0.265014981512333,0.242292624672448,0.246106464539163,0.237298915595901,0.283914009237546,0.284085681649696,0.296732232970722,0.280754048978531,0.274272213880364,0.281692826506803,0.289241231918051,0.280840198417133,0.2588921438099,0.260235229973617,0.259624957215185,0.283210268068572,0.276752942358609,0.25460680306236,0.245988647263963,0.260936538698636,0.267778123658536,0.265274816694165,0.254292951605541,0.264857546448036,0.265861743400572,0.270118920870397,0.247045536906467,0.295168403116608,0.265364426302191,0.262417495500712,0.242719102505291,0.24567032768367,0.259575852771252,0.264528058784017,0.288105990188089,0.276626007662579,0.269088739994988,0.265658143754747,0.267714945718604,0.26740628870845,0.274997061232824,0.277231881502575,0.268791338638833,0.264305151559553,0.260567934536256,0.263022170573131,0.278466933633527,0.284408725690425,0.286092380445129,0.27035618693527,0.284908321205351,0.251346485500535,0.267212922196428,0.261911047021576,0.269718004605745,0.284248768195392,0.284923392620197,0.296481331432324,0.297167659148337,0.265626037127761,0.264857546448036,0.263424082539147,0.265364426302191,0.266852048010055,0.26740628870845,0.291942672931602,0.28315609823402,0.283914009237546,0.289241231918051,0.283210268068572,0.265274816694165,0.259575852771252,0.26740628870845,0.278466933633527,0.284408725690425
"LeftPupil_NoseLeft",0.193676370444202,0.206343702076815,0.205630788744534,0.204525761098042,0.203805578320022,0.181842134781816,0.179333753922123,0.206876728087521,0.199030839222772,0.178686721642143,0.189701905813075,0.203059760092803,0.186236784356655,0.185888031134005,0.217785678010752,0.212192080260049,0.202557850309187,0.200195409163676,0.187007444403389,0.169046915175167,0.174335336136901,0.164596694396794,0.172282996735625,0.17149190622161,0.201225079354151,0.197089081724951,0.230061323966501,0.237811375447429,0.196041474322873,0.197819491867062,0.198583268425431,0.201676251760418,0.206519091876937,0.206575919290684,0.191893896952223,0.206677974592325,0.198720522575612,0.186131192590078,0.197143631078095,0.202164343710161,0.203427662652877,0.198942525637628,0.18571044945367,0.186285075816334,0.204964334565587,0.206589253268832,0.205394588501866,0.209656832943609,0.186845446742168,0.187888719532985,0.191989156397112,0.185652976241719,0.1850527990221,0.202305557542018,0.191406898232991,0.178746057478287,0.187995026946101,0.189687347963474,0.184412896615651,0.17339850486736,0.173734667042083,0.186170179745293,0.168256639416825,0.168225806834673,0.161400331338711,0.1972672614655,0.198183300304625,0.205342906781022,0.194666515106104,0.189375457385753,0.195183812526534,0.200349488385364,0.19637208376377,0.178004775776827,0.182103912522138,0.181494324556961,0.19798517870281,0.193515250330139,0.177936413061263,0.171963717929967,0.175877983757888,0.181976004615451,0.183565297573371,0.17563508861633,0.186735111828206,0.187616964435964,0.187798301565346,0.170079020258048,0.208341670268739,0.187437761162123,0.184103764818754,0.16877001552827,0.16898263183686,0.180029744605442,0.18319789284145,0.201983028763451,0.194369903226438,0.18834834434756,0.182825407916506,0.185287753405984,0.185843225573023,0.191848939535109,0.193385655002226,0.185215589493707,0.184824163970863,0.18031136227695,0.182593181498544,0.194009133795645,0.197653741817251,0.200651305281445,0.184787564915155,0.195691921780458,0.173936413771663,0.184385947493286,0.182043499080547,0.186649712498845,0.195874710534334,0.196041474322873,0.206281160594902,0.206519091876937,0.187313906914992,0.186735111828206,0.186245415624095,0.187437761162123,0.185403857754191,0.185843225573023,0.204525761098042,0.197819491867062,0.1972672614655,0.200349488385364,0.19798517870281,0.183565297573371,0.180029744605442,0.185843225573023,0.194009133795645,0.197653741817251
"LeftPupil_NoseRight",0.294760530140223,0.313117756841519,0.309703961601528,0.303123208226612,0.299677546020582,0.273699987376323,0.277920879278436,0.298099567974654,0.291823503801364,0.267015593247674,0.291991422407869,0.30785879952814,0.284073281353197,0.284600577296807,0.320883319143662,0.312580384348678,0.314602250265057,0.310918485070122,0.294330890953819,0.258868082611019,0.264058108957702,0.231406544538438,0.230872402919667,0.266085949663022,0.29856614865207,0.287484923654184,0.343072230181054,0.35415465525427,0.303172507234409,0.294504884204048,0.297133373298388,0.303358123355526,0.310306408340344,0.31388584592022,0.290619862371105,0.306158731898225,0.298564670684835,0.276917350262515,0.294674713415783,0.299374453543049,0.306616027826382,0.294524233164754,0.284165919073873,0.28487109107229,0.308532657149938,0.315247650263651,0.315308143059094,0.320400943163745,0.283956554546809,0.281143264244398,0.285228099977123,0.280725737807008,0.252680769404666,0.267353620156799,0.284137147492837,0.271686323924575,0.282645301634644,0.28483628042269,0.283905811600419,0.270982726360465,0.244748159410029,0.254819074689557,0.254148060703573,0.263547641376995,0.256177768801391,0.297580691793086,0.296937080501138,0.31291009412374,0.295756739339519,0.290259949860781,0.296959460524271,0.304992928670806,0.292836029949138,0.275027586395601,0.269660194579949,0.269816850086393,0.293158730473362,0.287725827646583,0.264126224857098,0.254966749445656,0.285667143686409,0.29022741173652,0.28049739123398,0.27006596002932,0.271578261072249,0.272579626886288,0.283373382252602,0.262916528625081,0.302699259265162,0.270754954456263,0.271042426391064,0.254587067699787,0.261676585446571,0.272388092270372,0.278342764226375,0.297063588496891,0.285314438965439,0.279488407983542,0.282269389814062,0.282552911608891,0.281279838281683,0.287527962970355,0.289311993351453,0.285448865379584,0.274330942362132,0.275693530782742,0.276548092137342,0.290954191972364,0.29826482014357,0.296781153684687,0.289844248987116,0.304040865302145,0.265452201812267,0.283010870966981,0.275437598833484,0.283865393759971,0.301843884620104,0.303172507234409,0.309502797800677,0.310306408340344,0.272448670325055,0.271578261072249,0.268680890194867,0.270754954456263,0.280860253285741,0.281279838281683,0.303123208226612,0.294504884204048,0.297580691793086,0.304992928670806,0.293158730473362,0.28049739123398,0.272388092270372,0.281279838281683,0.290954191972364,0.29826482014357
"LeftPupil_RightEyeDown",0.364806268735602,0.381742742313272,0.374587177145297,0.37082972748453,0.362548056152356,0.339142134595896,0.346915633283575,0.359215961575534,0.353012824290843,0.331259235489134,0.364822533640084,0.376506600351811,0.351026445041368,0.353089690499918,0.388081734501987,0.383318837866754,0.392612311997762,0.38965062786595,0.36831159216626,0.324389841307617,0.322021372923269,0.263693052452948,0.253309382425086,0.331524352509741,0.357500908201467,0.344759174645789,0.410827477518281,0.426303008706543,0.377694952821668,0.356112949496813,0.359953269345928,0.370940205631292,0.374389171860865,0.393285672721138,0.360630827525763,0.373509261327456,0.370413588708032,0.335853421401003,0.357856543927875,0.361889001632581,0.375584860894646,0.361624007693624,0.350306748772474,0.35425122870242,0.374715552837817,0.388773576784148,0.387748334764612,0.392650299120221,0.351065789680375,0.342437246752282,0.346793097361937,0.345002900771524,0.282687229811471,0.289162905637058,0.342997311123691,0.332435329670928,0.342977380466883,0.346889292931174,0.348819342775941,0.339321360934722,0.283601265204194,0.282817173491264,0.311996468785181,0.328545672388201,0.323299675875372,0.363863803467797,0.364028057013118,0.37877569985534,0.363505185717459,0.356748352441781,0.363784627676833,0.374506489375133,0.362161772295725,0.336091351526394,0.322776243504432,0.324303113631612,0.352860439293697,0.349821015344506,0.319742819795609,0.312574180169211,0.357426318342802,0.362035388473375,0.345016372421185,0.335409085661584,0.324515445926642,0.327881676441084,0.353293896196682,0.325649478733257,0.36735010116986,0.319993747630304,0.323235843545187,0.312459494363983,0.324157261967229,0.335086383102836,0.344244428458032,0.362989851881877,0.34470355537563,0.343321895382486,0.3494135246599,0.348215830124192,0.353000577203375,0.358676031328737,0.349202215289087,0.349749414911359,0.335811162993212,0.339893618208337,0.344608922310902,0.355402792056494,0.367334399269618,0.361561497205014,0.362312851472286,0.382357799829158,0.328945849567494,0.347558915211419,0.34101147728893,0.347637738056963,0.374842004290583,0.377694952821668,0.374046410274566,0.374389171860865,0.32512191890059,0.324515445926642,0.318859243753225,0.319993747630304,0.352520983491885,0.353000577203375,0.37082972748453,0.356112949496813,0.363863803467797,0.374506489375133,0.352860439293697,0.345016372421185,0.335086383102836,0.353000577203375,0.355402792056494,0.367334399269618
"LeftPupil_RightEyeLeft",0.294131051368854,0.307612692049847,0.301679487056738,0.298598832306561,0.29170990090243,0.273445309290131,0.280062993081026,0.289005523329874,0.28416288203807,0.26720959718497,0.294480646157529,0.303601860851617,0.282935622395718,0.284893642763173,0.312168250975882,0.308513526095187,0.3167579156228,0.314637214008909,0.297561659752454,0.26199949250215,0.259617379431963,0.212638233006286,0.204180214562198,0.267731943223653,0.287687758214366,0.27713361883814,0.330667248353034,0.343496024870054,0.304903370873434,0.286917270105173,0.289884394351109,0.299065851648418,0.301524683688209,0.317332028123512,0.29078962930907,0.300799697031488,0.298582092597023,0.270450599204137,0.28840049102409,0.291583906815924,0.302748529393709,0.291340387214824,0.282500643539858,0.285951470685264,0.302038128558966,0.313758474304692,0.312910823670057,0.316809796411667,0.283090288210017,0.27571675929193,0.279195303663233,0.278022148249372,0.227812120745974,0.233370287519582,0.276165637274797,0.267581631299114,0.276338248531637,0.279426394687413,0.281211155222588,0.274018488074245,0.228916436662539,0.228309885631823,0.251482169845662,0.265370873475729,0.26147627590249,0.293310611957767,0.293477025369852,0.305168766677502,0.293110102612933,0.287796368057767,0.293402979735442,0.301992456230378,0.291913193988082,0.271058517113256,0.259727066092675,0.261107848840352,0.283997526746172,0.281632454796081,0.257299110967362,0.251860651411397,0.28876792470157,0.292658130486209,0.278174256499725,0.270610278632142,0.260792442489135,0.263771877142977,0.284992797699179,0.262831025252931,0.295605186181539,0.256883359203574,0.259894874362886,0.25192377059833,0.261582449078103,0.270139226036644,0.277808495937923,0.292205675342821,0.277377238379096,0.276493879097456,0.282085425994128,0.280746797100545,0.284772657947594,0.289347798808252,0.281178543899099,0.282022361351731,0.270504105105881,0.274175340280652,0.277942742975437,0.286524333289167,0.296171528736348,0.291141874391824,0.292517847489541,0.308827682018657,0.265281848933728,0.28025599110085,0.275024247064053,0.280296971561248,0.302567825885034,0.304903370873434,0.301204260459152,0.301524683688209,0.261364780585215,0.260792442489135,0.256058660641118,0.256883359203574,0.284343260920314,0.284772657947594,0.298598832306561,0.286917270105173,0.293310611957767,0.301992456230378,0.283997526746172,0.278174256499725,0.270139226036644,0.284772657947594,0.286524333289167,0.296171528736348
"LeftPupil_RightEyeRight",0.432507119743711,0.45062165339018,0.442004859886982,0.438476593554269,0.429177836824766,0.402315578916073,0.409965637252001,0.426030357089096,0.418174578005053,0.392878794394041,0.432066068731279,0.444470243209662,0.415035392276658,0.417775863593405,0.459545166197238,0.453456947756116,0.464637341485013,0.461186012859345,0.435327895555084,0.384861604385284,0.38078201562555,0.311448292142148,0.299882180802466,0.392151968471588,0.422789966047577,0.407803483356124,0.484887321207013,0.503763923407293,0.446955805316668,0.421077677395403,0.425200517881507,0.439461996047315,0.442531435042567,0.466361441203371,0.427182717831585,0.441269944757611,0.438126910323381,0.397620775976095,0.423795479285015,0.428060002555046,0.443715770940626,0.428390731640445,0.413836903952836,0.418694194345639,0.443038917785624,0.460388344515182,0.458632359845586,0.463440886638343,0.415325319739645,0.40496741728192,0.410025312930316,0.408515493725087,0.334133726486942,0.342664081387627,0.404265434814628,0.391809292312307,0.40505170350311,0.410275333723996,0.412014978633563,0.402219958394093,0.336259195170934,0.333939721940536,0.369321924694306,0.389135229454414,0.383425874194848,0.430362309219368,0.429875644987368,0.446114708858864,0.429557656312384,0.421722971993873,0.429761949372792,0.442890805593621,0.428661761617718,0.397044740124632,0.38124832447786,0.382743832997972,0.41783281924357,0.413844679609136,0.377840204189741,0.371428800235531,0.421396432884383,0.4273949164762,0.40721047834012,0.397090024006102,0.383043186979253,0.387904843331682,0.4184901873457,0.385151984196547,0.435040954308263,0.377803785522673,0.381238293603969,0.369817922292153,0.382961186217646,0.396564077665561,0.407599098400236,0.431005690184552,0.407680282137502,0.405887068612672,0.413772937465515,0.411663806550181,0.417854654663808,0.425436026944577,0.41197963073545,0.412690059261452,0.398226554469559,0.401261332294194,0.407904290307532,0.420210397797043,0.434926310036375,0.426848570808848,0.428730106499726,0.452606627876173,0.389332819720196,0.410811130701856,0.403174291666441,0.411192975994901,0.443394779911046,0.446955805316668,0.442140657434659,0.442531435042567,0.383439164666484,0.383043186979253,0.376371879701473,0.377803785522673,0.417361569847099,0.417854654663808,0.438476593554269,0.421077677395403,0.430362309219368,0.442890805593621,0.41783281924357,0.40721047834012,0.396564077665561,0.417854654663808,0.420210397797043,0.434926310036375
"LeftPupil_RightEyeUp",0.367276925290056,0.384278226559456,0.376812709872109,0.374114983048097,0.365161881170215,0.341676196427614,0.349829020111122,0.361899047776797,0.355520076906522,0.334184067384762,0.367844794364342,0.379176273163758,0.353962833003741,0.355596509627378,0.390702719817256,0.387213344939029,0.395614055778355,0.392770424842474,0.371066399664321,0.326883988046975,0.323798982709215,0.265445362379594,0.254636411461682,0.334007296098689,0.359146647465275,0.347096797064471,0.412964700782874,0.428605123563905,0.380479919850216,0.358118341019074,0.36226065276013,0.373125343117362,0.37634105318289,0.396752577241309,0.363545282356423,0.376907015584837,0.374089872148294,0.33799259523169,0.359735543355796,0.364221859344269,0.378421840484792,0.364791955757897,0.352885112501251,0.357335963268749,0.376976249891064,0.390973350254126,0.389835328008169,0.395262206946602,0.353590685469028,0.345013876829039,0.349520616479873,0.347360347083555,0.284619206968207,0.291008914473541,0.345834493937633,0.335295820626893,0.345070913962423,0.349102935970132,0.351048124414197,0.34154086996754,0.285701970421911,0.285014199742004,0.314209669659653,0.330405703316541,0.325192210190289,0.366345196391626,0.367311987775592,0.381091125697739,0.366184076583215,0.358916126699442,0.366224795665623,0.376921962751831,0.365723503397645,0.337775409654785,0.324492075658973,0.326347450103505,0.354714099811677,0.352390792896303,0.322202421607065,0.314574525440249,0.359620717958047,0.364149448637589,0.34780710333104,0.337744155798902,0.327045999474599,0.330264916124804,0.356703451274764,0.327867223364312,0.370665388472491,0.322089155803586,0.325320342272499,0.314566861227092,0.326474059332575,0.337594338957191,0.346892236677976,0.365672079494758,0.347450264457639,0.346928469041414,0.351333261660883,0.350723125845459,0.356904332986463,0.362142081930155,0.351606144573513,0.351960356134102,0.338279373953766,0.34270499404652,0.348043858967258,0.358074900697164,0.370116484823633,0.36498797586109,0.364878994948682,0.385650203917935,0.33145948681187,0.34961621138506,0.344212107619136,0.349842731710854,0.37759736257189,0.380479919850216,0.376140404281611,0.37634105318289,0.327692727357561,0.327045999474599,0.321324280391737,0.322089155803586,0.356365370926568,0.356904332986463,0.374114983048097,0.358118341019074,0.366345196391626,0.376921962751831,0.354714099811677,0.34780710333104,0.337594338957191,0.356904332986463,0.358074900697164,0.370116484823633
"LeftPupil_RightEyebrowLeft",0.301596694546829,0.317430173304701,0.310040048057522,0.310372822622597,0.301077545070436,0.280249734731828,0.290580253838576,0.297295358424403,0.293133292204502,0.276366617802147,0.305025972577319,0.313209655386498,0.294904319287697,0.291610383621888,0.321828435301633,0.324017519581597,0.327771519246426,0.325125600569885,0.307947192887995,0.268515075243963,0.264833648595415,0.223045478837809,0.210807907000382,0.276580948709068,0.293503004211802,0.285520683439605,0.339263164844445,0.351265981920667,0.313928891568533,0.292477832421969,0.29811970635112,0.305163810642919,0.309194022766373,0.327304594902581,0.299912024137308,0.314132535744258,0.31188714126623,0.278305101311154,0.293070526005399,0.299730156188898,0.312754157618801,0.302492495187672,0.291625148471494,0.296559219100764,0.310546615195821,0.318140957579128,0.318013628347799,0.325770427745511,0.289775724603907,0.286506139281116,0.290073326064093,0.285746421507861,0.238830200128129,0.245098375483184,0.288569210995912,0.280853022637307,0.28334921391328,0.286806746616572,0.289652047507538,0.280817252514868,0.239435742054633,0.242990463670889,0.259451514632289,0.270326900991472,0.265600065110418,0.3022645169503,0.306506854694901,0.31512749533774,0.302589279243364,0.294531460283012,0.301961479663619,0.309762048310971,0.30498565367502,0.277656865676636,0.266022891093063,0.269436964072025,0.29037612347625,0.291518743604174,0.267875187979432,0.256997523936631,0.298286849835113,0.299666682881126,0.289995241097601,0.277915437782164,0.271271805676807,0.271254595406704,0.296761909737647,0.270798782650804,0.30798595800959,0.266215108087938,0.26911244987204,0.258291277296537,0.269855256588646,0.279215342961642,0.286951964647406,0.300590479164097,0.288736138474973,0.292120050416067,0.286427079557849,0.28913409350892,0.29905174437209,0.300841668924848,0.291802590075224,0.290817859064764,0.278626471481094,0.285801915900056,0.291213662266116,0.296568242665644,0.305778711539599,0.305190626009871,0.301763587046575,0.319796402017473,0.273706443639733,0.286912637013134,0.287725480412438,0.288313111459346,0.311721051526648,0.313928891568533,0.30922245685652,0.309194022766373,0.272130222724437,0.271271805676807,0.267086485025618,0.266215108087938,0.298364034428518,0.29905174437209,0.310372822622597,0.292477832421969,0.3022645169503,0.309762048310971,0.29037612347625,0.289995241097601,0.279215342961642,0.29905174437209,0.296568242665644,0.305778711539599
"LeftPupil_RightEyebrowRight",0.524498850570977,0.543846297719935,0.532928115832836,0.531877267708112,0.519362189580533,0.488684816472402,0.496833229130176,0.515747385139129,0.505097764051946,0.476831183963556,0.52432680658861,0.537078367864091,0.503319700374814,0.506889010482242,0.555909324006646,0.55056619269976,0.563742493893891,0.559176250306886,0.526682306200069,0.467087318862431,0.459487059056143,0.377814385852243,0.364459078615953,0.474229382211549,0.509202143787337,0.493471476316137,0.584289068351808,0.606928399731019,0.54206990571075,0.508128561536499,0.513669624572764,0.531137745599159,0.533317771014672,0.567989288124163,0.518972499670938,0.534224340120208,0.532433272430465,0.480072980825844,0.511457531486228,0.515608812678512,0.536440246986541,0.519198083951757,0.500918051841602,0.507193254960315,0.534564592096836,0.556952129016455,0.554020308524904,0.55906231894741,0.504478582719437,0.489567234899347,0.495803163575636,0.494942833432421,0.405276821514692,0.417522196539693,0.487311450343962,0.474440938931319,0.488926532609386,0.496305245710603,0.498113275060845,0.487534834502326,0.409903460934378,0.405992010816943,0.446652363441851,0.471088275708643,0.464704338978985,0.519714700373795,0.519468420627987,0.537428552053637,0.519662868886877,0.509621127679897,0.51871212663459,0.535675043914295,0.520196998065024,0.478440051398816,0.459087339029547,0.460562601348812,0.503999546540643,0.500301435017546,0.456565557512425,0.450226599526545,0.509919117794155,0.51632391455626,0.492037401486176,0.481320683245267,0.462886998429543,0.469328406436649,0.508671438506521,0.465421283486565,0.527047330255832,0.455812142565108,0.459187962595404,0.44729618243461,0.463282987143526,0.480144903865989,0.492919394665591,0.523154772899141,0.492549730763108,0.491885180091168,0.500644575209069,0.498838971523961,0.508998221755137,0.517082855907288,0.496327690146296,0.498337952251246,0.482457194133754,0.484487146206098,0.495360605788919,0.507196290702378,0.526570678887652,0.516107373795718,0.519485552730643,0.549858130016676,0.472061339974711,0.497039920173167,0.488375448106036,0.496574869055358,0.537257414224018,0.54206990571075,0.533269288470761,0.533317771014672,0.462695663508562,0.462886998429543,0.45435215508644,0.455812142565108,0.508523655563499,0.508998221755137,0.531877267708112,0.508128561536499,0.519714700373795,0.535675043914295,0.503999546540643,0.492037401486176,0.480144903865989,0.508998221755137,0.507196290702378,0.526570678887652
"LeftPupil_RightEyebrowUp",0.414214670851261,0.433117536861391,0.423595662268299,0.424183070440972,0.4125546610642,0.385562555581561,0.396159596696359,0.408667104167183,0.401479185193145,0.378739886066005,0.416886034959271,0.427523745427815,0.401936765018692,0.400315508833047,0.441146992009206,0.441560864545134,0.44785339374891,0.444275407644352,0.419494352236284,0.368847743424664,0.36318166370753,0.303033426245345,0.289276934834046,0.377344897027418,0.402621448976637,0.391573069478628,0.46388616961301,0.481009260232654,0.429642510320109,0.401536478452719,0.407888478995481,0.419227145479225,0.422991166411506,0.449432050129037,0.411229675472221,0.427958642202066,0.425561314322079,0.381061749864754,0.403080892835028,0.409979138240384,0.427158295681916,0.413744374070971,0.398354998172576,0.40454644416519,0.424552784140779,0.43791492206365,0.436680794192189,0.444691392566556,0.398119062982422,0.390790705730927,0.395861428070781,0.391827696247968,0.325136891415369,0.334312633762417,0.391804683956014,0.381169097336763,0.38780053803563,0.393121172911224,0.395620890673697,0.384988447109367,0.32684169147496,0.328388676061849,0.354871032287408,0.371087754371408,0.365115240268365,0.413176011098555,0.416803282049565,0.428944628623211,0.413381845312265,0.403367250808096,0.412441442415183,0.424271877040819,0.416081268381818,0.379292809988616,0.364221672080769,0.367462162781215,0.398566480388462,0.398440878472797,0.365121281592143,0.354318759223086,0.405669603424959,0.409087665029968,0.394157496822696,0.380863252042922,0.370157806710282,0.372263523669344,0.4055459868333,0.369793430055405,0.420999277502134,0.363743188259626,0.366883676195259,0.35415327003296,0.368388788880557,0.381762061533032,0.392128813735522,0.413528138328872,0.393853748110762,0.396502331257862,0.393839068297846,0.395725206949719,0.407599863434448,0.411675495123803,0.39708950933057,0.396559417910069,0.382313148020806,0.388322579265568,0.396658533578096,0.404612168007828,0.418373028577663,0.414884251618859,0.412275002112493,0.437055923776875,0.374636300120573,0.393088879982101,0.391432054883533,0.394215352285746,0.426309094477054,0.429642510320109,0.423095116432604,0.422991166411506,0.370759129413711,0.370157806710282,0.364090972328299,0.363743188259626,0.406876608733556,0.407599863434448,0.424183070440972,0.401536478452719,0.413176011098555,0.424271877040819,0.398566480388462,0.394157496822696,0.381762061533032,0.407599863434448,0.404612168007828,0.418373028577663
"LeftPupil_RightPupil",0.371765749428984,0.388622284644194,0.381290260180531,0.378025073349178,0.368563936878838,0.345636402956868,0.354027006036974,0.364120210728617,0.357745631640628,0.336646802360415,0.37202664538981,0.383817855506977,0.358524529016418,0.360685338573469,0.394699738932631,0.390659951436948,0.401334638813227,0.397504566483704,0.375677979448742,0.33017428535097,0.327350145491475,0.269116183359326,0.257635616004755,0.337424923763527,0.362859406922583,0.350985080540883,0.418208641471506,0.43285861931183,0.385809989001521,0.361718508385816,0.366568344900621,0.376784345634158,0.380483393474799,0.401972929989562,0.368363431613659,0.380237415563437,0.378071351952492,0.340837246050268,0.362922229450789,0.366034178451096,0.382420268230187,0.367371181373185,0.357414694432494,0.360890206141789,0.380855007214803,0.395595564155612,0.394625356073007,0.399270971126109,0.359098331676708,0.348426057408596,0.352660845514787,0.351719260077712,0.287340313930697,0.293969400698793,0.348361423714199,0.340317253283552,0.349180081301884,0.353361661583011,0.356223849488407,0.346117212734358,0.289668359239561,0.288567906007416,0.317213245248962,0.334919429517673,0.329463084591214,0.369573924561659,0.369763764883605,0.386042109366677,0.370461333674002,0.363359840705818,0.369908853646183,0.381652967197817,0.368624264747893,0.342069842603388,0.32755731384523,0.328799284932765,0.357878794897329,0.355656206327723,0.325092718802526,0.317275235186217,0.36683564239644,0.369763750345799,0.35151108464804,0.342429305360214,0.330090101425428,0.333064786686239,0.360164541553319,0.331422762907737,0.372994252301231,0.325216239156762,0.328403632500855,0.317717122169164,0.330535610660873,0.341084171197205,0.349372280229003,0.368980746694367,0.349988357926513,0.349249150390732,0.355912816476631,0.355543983529045,0.36078892167309,0.365125645142405,0.354986881455652,0.357008787146315,0.341221762410881,0.345609971634016,0.351325478950699,0.360594996814626,0.373710004877583,0.367350615314046,0.369795218775454,0.39056779403912,0.335469280976384,0.354964825463751,0.347315330336472,0.353437000329167,0.382580990046187,0.385809989001521,0.380321480465897,0.380483393474799,0.330232588220249,0.330090101425428,0.323908708504574,0.325216239156762,0.360457239759843,0.36078892167309,0.378025073349178,0.361718508385816,0.369573924561659,0.381652967197817,0.357878794897329,0.35151108464804,0.341084171197205,0.36078892167309,0.360594996814626,0.373710004877583
"LeftPupil_UpperJawlineLeft",0.222534061420045,0.250569874203414,0.246360142471218,0.245457508132082,0.232664735151695,0.20583705219561,0.223618230091315,0.224995270697006,0.224209258095267,0.204431606172441,0.227041739839177,0.244129618635813,0.228453219196499,0.220023216059667,0.248733558043979,0.258564666635461,0.248628879953526,0.245212806755449,0.234855679620752,0.19323776780316,0.201091534850217,0.168949238698712,0.153503836872773,0.209449012359792,0.225225486681966,0.225206506137612,0.266071132749687,0.267667226734931,0.233633733703118,0.22364570723479,0.232949333088345,0.225114601332358,0.237202037941429,0.241510118704866,0.225741072446152,0.250656346250851,0.244142293684793,0.212027683428183,0.217863877508838,0.229534308392167,0.245122844236196,0.231616358187733,0.22620203805114,0.228650215345644,0.235378270821168,0.233679459879225,0.236902823166149,0.25284377144334,0.221586754932944,0.224103002981474,0.227974918272019,0.215712654590621,0.179335929669996,0.169402797779248,0.236480539739499,0.232284000823875,0.221266291355358,0.219599328148845,0.225162237363508,0.20506899604625,0.170107624200362,0.181609535150023,0.19703747908623,0.195501693039901,0.18615724920463,0.231243239132709,0.243107272857995,0.254699027694569,0.233851119698187,0.22297503698905,0.233047255871699,0.235249684130144,0.236794777885552,0.212754552596096,0.209420032427361,0.214651828638266,0.219456438659891,0.227096040562912,0.212417399241888,0.183566183698503,0.232637529007343,0.225913819821049,0.230651823693864,0.208575141532224,0.222692610029855,0.213941512458205,0.224185901636693,0.205772498868205,0.240225958017346,0.218041866605605,0.219486262688521,0.195279134787466,0.207586760589191,0.211517368302464,0.214437734912812,0.22082668570413,0.227624081625273,0.233819780269199,0.208398120376439,0.222057613550574,0.230426534369,0.224193687881953,0.234228474249921,0.227626332298651,0.207823951590874,0.226248217711686,0.224028405287863,0.228783537429887,0.231085569613981,0.24749514822892,0.22628529316278,0.237908532960323,0.207374819060039,0.218013724938644,0.224811898736668,0.21864797457419,0.233669520889838,0.233633733703118,0.238594723365466,0.237202037941429,0.225367688215052,0.222692610029855,0.220414818695108,0.218041866605605,0.229729446946963,0.230426534369,0.245457508132082,0.22364570723479,0.231243239132709,0.235249684130144,0.219456438659891,0.230651823693864,0.211517368302464,0.230426534369,0.228783537429887,0.231085569613981
