"","ctrl_id","target","source","Similarity","Co_twins_ID.x","Individual_ID.x","Co_twins_ID.y","Individual_ID.y"
"13111","positive_ctrl","50332","51721",14.1611337661743,"24","24B","126","126A"
"13112","positive_ctrl","50332","51722",7.20277881622314,"24","24B","126","126B"
"13113","positive_ctrl","50332","51751",10.4770231246948,"24","24B","127","127A"
"13114","positive_ctrl","50332","51752",14.801926612854,"24","24B","127","127B"
"13115","positive_ctrl","50332","51781",20.9770259857178,"24","24B","128","128A"
"13116","positive_ctrl","50332","51782",11.9305896759033,"24","24B","128","128B"
"13117","positive_ctrl","50332","51791",33.6811256408691,"24","24B","129","129A"
"13118","positive_ctrl","50332","51792",19.3947906494141,"24","24B","129","129B"
"13119","positive_ctrl","50332","51801",6.24718809127808,"24","24B","130","130A"
"13120","positive_ctrl","50332","51802",16.4521503448486,"24","24B","130","130B"
"13121","positive_ctrl","50332","51861",38.3452072143555,"24","24B","131","131A"
"13122","positive_ctrl","50332","51862",27.8233642578125,"24","24B","131","131B"
"13123","positive_ctrl","50332","51881",44.7738227844238,"24","24B","132","132A"
"13124","positive_ctrl","50332","51882",54.9905586242676,"24","24B","132","132B"
"13125","positive_ctrl","50332","51901",10.3644046783447,"24","24B","133","133A"
"13126","positive_ctrl","50332","51902",17.784107208252,"24","24B","133","133B"
"13127","positive_ctrl","50332","51931",24.1300754547119,"24","24B","134","134A"
"13128","positive_ctrl","50332","51932",20.4023532867432,"24","24B","134","134B"
"13129","positive_ctrl","50332","51941",11.5189790725708,"24","24B","135","135A"
"13130","positive_ctrl","50332","51942",14.2871809005737,"24","24B","135","135B"
"13131","positive_ctrl","50332","51981",16.1391162872314,"24","24B","136","136A"
"13132","positive_ctrl","50332","51982",22.6503524780273,"24","24B","136","136B"
"13133","positive_ctrl","50332","52011",12.3279628753662,"24","24B","137","137A"
"13134","positive_ctrl","50332","52012",10.3872871398926,"24","24B","137","137B"
"13135","positive_ctrl","50332","52051",13.1716175079346,"24","24B","138","138A"
"13136","positive_ctrl","50332","52052",16.2127151489258,"24","24B","138","138B"
"13137","positive_ctrl","50332","52071",16.2931976318359,"24","24B","139","139A"
"13138","positive_ctrl","50332","52072",13.1046180725098,"24","24B","139","139B"
"13139","positive_ctrl","50332","52081",40.032657623291,"24","24B","140","140A"
"13140","positive_ctrl","50332","52082",62.6426391601562,"24","24B","140","140B"
"13141","positive_ctrl","50332","52101",58.6289901733398,"24","24B","141","141A"
"13142","positive_ctrl","50332","52102",51.0541725158691,"24","24B","141","141B"
"13143","positive_ctrl","50332","52121",20.2913398742676,"24","24B","142","142A"
"13144","positive_ctrl","50332","52122",24.196216583252,"24","24B","142","142B"
"13145","positive_ctrl","50332","52131",7.69143867492676,"24","24B","143","143A"
"13146","positive_ctrl","50332","52132",8.09071731567383,"24","24B","143","143B"
"13147","positive_ctrl","50332","52171",9.13463115692139,"24","24B","144","144A"
"13148","positive_ctrl","50332","52172",18.8128108978271,"24","24B","144","144B"
"13149","positive_ctrl","50332","52181",11.6409826278687,"24","24B","145","145A"
"13150","positive_ctrl","50332","52182",13.5357065200806,"24","24B","145","145B"
"13151","positive_ctrl","50332","52191",9.49023151397705,"24","24B","146","146A"
"13152","positive_ctrl","50332","52192",11.8544015884399,"24","24B","146","146B"
"13153","positive_ctrl","50332","52201",21.3316898345947,"24","24B","147","147A"
"13154","positive_ctrl","50332","52202",25.6450176239014,"24","24B","147","147B"
"13155","positive_ctrl","50332","52261",38.1546440124512,"24","24B","148","148A"
"13156","positive_ctrl","50332","52262",46.6773147583008,"24","24B","148","148B"
"13157","positive_ctrl","50341","50351",8.96634197235107,"25","25A","26","26A"
"13158","positive_ctrl","50341","50352",8.26231956481934,"25","25A","26","26B"
"13159","positive_ctrl","50341","50361",4.54356479644775,"25","25A","27","27A"
"13160","positive_ctrl","50341","50362",5.98774433135986,"25","25A","27","27B"
"13161","positive_ctrl","50341","50371",30.5084743499756,"25","25A","28","28A"
"13162","positive_ctrl","50341","50372",25.7916717529297,"25","25A","28","28B"
"13163","positive_ctrl","50341","50391",10.726692199707,"25","25A","29","29A"
"13164","positive_ctrl","50341","50392",6.47347354888916,"25","25A","29","29B"
"13165","positive_ctrl","50341","50401",25.7759571075439,"25","25A","30","30A"
"13166","positive_ctrl","50341","50402",18.1789131164551,"25","25A","30","30B"
"13167","positive_ctrl","50341","50421",18.8843269348145,"25","25A","31","31A"
"13168","positive_ctrl","50341","50422",11.4481811523438,"25","25A","31","31B"
"13169","positive_ctrl","50341","50431",50.2286682128906,"25","25A","32","32A"
"13170","positive_ctrl","50341","50432",37.0251655578613,"25","25A","32","32B"
"13171","positive_ctrl","50341","50441",47.8598670959473,"25","25A","33","33A"
"13172","positive_ctrl","50341","50442",14.7953691482544,"25","25A","33","33B"
"13173","positive_ctrl","50341","50461",13.7224702835083,"25","25A","34","34A"
"13174","positive_ctrl","50341","50462",17.8136081695557,"25","25A","34","34B"
"13175","positive_ctrl","50341","50471",26.7037830352783,"25","25A","35","35A"
"13176","positive_ctrl","50341","50472",6.37749719619751,"25","25A","35","35B"
"13177","positive_ctrl","50341","50481",30.4100074768066,"25","25A","36","36A"
"13178","positive_ctrl","50341","50482",25.6576766967773,"25","25A","36","36B"
"13179","positive_ctrl","50341","50491",27.8048782348633,"25","25A","37","37A"
"13180","positive_ctrl","50341","50492",16.8388538360596,"25","25A","37","37B"
"13181","positive_ctrl","50341","50501",41.6823081970215,"25","25A","38","38A"
"13182","positive_ctrl","50341","50502",33.1348190307617,"25","25A","38","38B"
"13183","positive_ctrl","50341","50521",34.1254043579102,"25","25A","39","39A"
"13184","positive_ctrl","50341","50522",10.3607406616211,"25","25A","39","39B"
"13185","positive_ctrl","50341","50531",12.2456893920898,"25","25A","40","40A"
"13186","positive_ctrl","50341","50532",31.3035106658936,"25","25A","40","40B"
"13187","positive_ctrl","50341","50541",17.5013122558594,"25","25A","41","41A"
"13188","positive_ctrl","50341","50542",32.1890716552734,"25","25A","41","41B"
"13189","positive_ctrl","50341","50551",13.7445707321167,"25","25A","42","42A"
"13190","positive_ctrl","50341","50552",37.1866111755371,"25","25A","42","42B"
"13191","positive_ctrl","50341","50571",20.0667686462402,"25","25A","43","43A"
"13192","positive_ctrl","50341","50572",9.92135620117188,"25","25A","43","43B"
"13193","positive_ctrl","50341","50581",8.25264644622803,"25","25A","44","44A"
"13194","positive_ctrl","50341","50582",12.0145168304443,"25","25A","44","44B"
"13195","positive_ctrl","50341","50591",25.4872703552246,"25","25A","45","45A"
"13196","positive_ctrl","50341","50592",26.3957653045654,"25","25A","45","45B"
"13197","positive_ctrl","50341","50601",8.13584041595459,"25","25A","46","46A"
"13198","positive_ctrl","50341","50602",10.8972454071045,"25","25A","46","46B"
"13199","positive_ctrl","50341","50611",10.0571670532227,"25","25A","47","47A"
"13200","positive_ctrl","50341","50612",10.8696041107178,"25","25A","47","47B"
"13201","positive_ctrl","50341","50621",14.5555973052979,"25","25A","48","48A"
"13202","positive_ctrl","50341","50622",9.66357517242432,"25","25A","48","48B"
"13203","positive_ctrl","50341","50641",13.5105590820312,"25","25A","49","49A"
"13204","positive_ctrl","50341","50642",4.41508197784424,"25","25A","49","49B"
"13205","positive_ctrl","50341","50651",19.8154449462891,"25","25A","50","50A"
"13206","positive_ctrl","50341","50652",22.4710254669189,"25","25A","50","50B"
"13207","positive_ctrl","50341","50661",12.8645687103271,"25","25A","51","51A"
"13208","positive_ctrl","50341","50662",15.5286731719971,"25","25A","51","51B"
"13209","positive_ctrl","50341","50671",21.430456161499,"25","25A","52","52A"
"13210","positive_ctrl","50341","50672",11.4576292037964,"25","25A","52","52B"
"13211","positive_ctrl","50341","50681",6.9684157371521,"25","25A","53","53A"
"13212","positive_ctrl","50341","50682",15.5824975967407,"25","25A","53","53B"
"13213","positive_ctrl","50341","50691",46.4741172790527,"25","25A","54","54A"
"13214","positive_ctrl","50341","50692",45.846492767334,"25","25A","54","54B"
"13215","positive_ctrl","50341","50701",24.9523544311523,"25","25A","55","55A"
"13216","positive_ctrl","50341","50702",26.2877025604248,"25","25A","55","55B"
"13217","positive_ctrl","50341","50721",8.9878511428833,"25","25A","56","56A"
"13218","positive_ctrl","50341","50722",14.9635972976685,"25","25A","56","56B"
"13219","positive_ctrl","50341","50731",21.4368305206299,"25","25A","57","57A"
"13220","positive_ctrl","50341","50732",12.8784837722778,"25","25A","57","57B"
"13221","positive_ctrl","50341","50741",21.0697250366211,"25","25A","58","58A"
"13222","positive_ctrl","50341","50742",20.9769115447998,"25","25A","58","58B"
"13223","positive_ctrl","50341","50751",13.8024482727051,"25","25A","59","59A"
"13224","positive_ctrl","50341","50752",19.6266403198242,"25","25A","59","59B"
"13225","positive_ctrl","50341","50771",24.1866626739502,"25","25A","60","60A"
"13226","positive_ctrl","50341","50772",30.4996280670166,"25","25A","60","60B"
"13227","positive_ctrl","50341","50781",35.0475997924805,"25","25A","61","61A"
"13228","positive_ctrl","50341","50782",17.7964057922363,"25","25A","61","61B"
"13229","positive_ctrl","50341","50791",15.1491460800171,"25","25A","62","62A"
"13230","positive_ctrl","50341","50792",21.1534729003906,"25","25A","62","62B"
"13231","positive_ctrl","50341","50811",12.367241859436,"25","25A","63","63A"
"13232","positive_ctrl","50341","50812",13.4462890625,"25","25A","63","63B"
"13233","positive_ctrl","50341","50821",19.0453853607178,"25","25A","64","64A"
"13234","positive_ctrl","50341","50822",11.150050163269,"25","25A","64","64B"
"13235","positive_ctrl","50341","50831",9.02908325195312,"25","25A","65","65A"
"13236","positive_ctrl","50341","50832",7.39378833770752,"25","25A","65","65B"
"13237","positive_ctrl","50341","50841",3.99726104736328,"25","25A","66","66A"
"13238","positive_ctrl","50341","50842",4.79175806045532,"25","25A","66","66B"
"13239","positive_ctrl","50341","50851",10.4828386306763,"25","25A","67","67A"
"13240","positive_ctrl","50341","50852",5.08193111419678,"25","25A","67","67B"
"13241","positive_ctrl","50341","50861",15.1850671768188,"25","25A","68","68A"
"13242","positive_ctrl","50341","50862",12.6794834136963,"25","25A","68","68B"
"13243","positive_ctrl","50341","50871",9.04741764068604,"25","25A","69","69A"
"13244","positive_ctrl","50341","50872",7.67592859268188,"25","25A","69","69B"
"13245","positive_ctrl","50341","50881",17.6176376342773,"25","25A","70","70A"
"13246","positive_ctrl","50341","50882",26.3822326660156,"25","25A","70","70B"
"13247","positive_ctrl","50341","50891",26.5371322631836,"25","25A","71","71A"
"13248","positive_ctrl","50341","50892",16.2206954956055,"25","25A","71","71B"
"13249","positive_ctrl","50341","50901",12.6098766326904,"25","25A","72","72A"
"13250","positive_ctrl","50341","50902",11.1589069366455,"25","25A","72","72B"
"13251","positive_ctrl","50341","50951",19.6900081634521,"25","25A","73","73A"
"13252","positive_ctrl","50341","50952",27.2984733581543,"25","25A","73","73B"
"13253","positive_ctrl","50341","50981",16.9568347930908,"25","25A","74","74A"
"13254","positive_ctrl","50341","50982",18.1945056915283,"25","25A","74","74B"
"13255","positive_ctrl","50341","50991",46.5525016784668,"25","25A","75","75A"
"13256","positive_ctrl","50341","50992",27.1284675598145,"25","25A","75","75B"
"13257","positive_ctrl","50341","51001",11.6405210494995,"25","25A","76","76A"
"13258","positive_ctrl","50341","51002",15.9901256561279,"25","25A","76","76B"
"13259","positive_ctrl","50341","51021",24.4994678497314,"25","25A","77","77A"
"13260","positive_ctrl","50341","51022",9.51632118225098,"25","25A","77","77B"
"13261","positive_ctrl","50341","51041",6.65831995010376,"25","25A","78","78A"
"13262","positive_ctrl","50341","51042",6.69063949584961,"25","25A","78","78B"
"13263","positive_ctrl","50341","51051",17.9376697540283,"25","25A","79","79A"
"13264","positive_ctrl","50341","51052",12.7903861999512,"25","25A","79","79B"
"13265","positive_ctrl","50341","51061",24.3229961395264,"25","25A","80","80A"
"13266","positive_ctrl","50341","51062",24.2700309753418,"25","25A","80","80B"
"13267","positive_ctrl","50341","51091",17.7497978210449,"25","25A","81","81A"
"13268","positive_ctrl","50341","51092",25.8039264678955,"25","25A","81","81B"
"13269","positive_ctrl","50341","51101",15.3288688659668,"25","25A","82","82A"
"13270","positive_ctrl","50341","51102",9.1444787979126,"25","25A","82","82B"
"13271","positive_ctrl","50341","51111",27.610969543457,"25","25A","83","83A"
"13272","positive_ctrl","50341","51112",15.9584760665894,"25","25A","83","83B"
"13273","positive_ctrl","50341","51121",23.4670391082764,"25","25A","84","84A"
"13274","positive_ctrl","50341","51122",24.4064254760742,"25","25A","84","84B"
"13275","positive_ctrl","50341","51131",11.8162746429443,"25","25A","85","85A"
"13276","positive_ctrl","50341","51132",11.2815055847168,"25","25A","85","85B"
"13277","positive_ctrl","50341","51141",13.6251344680786,"25","25A","86","86A"
"13278","positive_ctrl","50341","51142",9.5484619140625,"25","25A","86","86B"
"13279","positive_ctrl","50341","51161",7.71009254455566,"25","25A","87","87A"
"13280","positive_ctrl","50341","51162",4.90192222595215,"25","25A","87","87B"
"13281","positive_ctrl","50341","51171",14.9615497589111,"25","25A","88","88A"
"13282","positive_ctrl","50341","51172",9.01556873321533,"25","25A","88","88B"
"13283","positive_ctrl","50341","51181",14.0441732406616,"25","25A","89","89A"
"13284","positive_ctrl","50341","51182",9.44755935668945,"25","25A","89","89B"
"13285","positive_ctrl","50341","51191",17.7858047485352,"25","25A","90","90A"
"13286","positive_ctrl","50341","51192",20.8912677764893,"25","25A","90","90B"
"13287","positive_ctrl","50341","51221",8.98627662658691,"25","25A","91","91A"
"13288","positive_ctrl","50341","51222",9.04346084594727,"25","25A","91","91B"
"13289","positive_ctrl","50341","51261",9.02024936676025,"25","25A","92","92A"
"13290","positive_ctrl","50341","51262",16.2882480621338,"25","25A","92","92B"
"13291","positive_ctrl","50341","51271",26.9513607025146,"25","25A","93","93A"
"13292","positive_ctrl","50341","51272",32.0962600708008,"25","25A","93","93B"
"13293","positive_ctrl","50341","51291",17.3628063201904,"25","25A","94","94A"
"13294","positive_ctrl","50341","51292",12.4413280487061,"25","25A","94","94B"
"13295","positive_ctrl","50341","51301",6.83456802368164,"25","25A","95","95A"
"13296","positive_ctrl","50341","51302",13.4304466247559,"25","25A","95","95B"
"13297","positive_ctrl","50341","51341",31.561840057373,"25","25A","96","96A"
"13298","positive_ctrl","50341","51342",34.9098892211914,"25","25A","96","96B"
"13299","positive_ctrl","50341","51351",32.3212661743164,"25","25A","97","97A"
"13300","positive_ctrl","50341","51352",42.2453002929688,"25","25A","97","97B"
"13301","positive_ctrl","50341","51361",17.5583419799805,"25","25A","98","98A"
"13302","positive_ctrl","50341","51362",16.6552658081055,"25","25A","98","98B"
"13303","positive_ctrl","50341","51381",67.629638671875,"25","25A","99","99A"
"13304","positive_ctrl","50341","51382",31.4966831207275,"25","25A","99","99B"
"13305","positive_ctrl","50341","51401",11.2930221557617,"25","25A","100","100A"
"13306","positive_ctrl","50341","51402",6.22013902664185,"25","25A","100","100B"
"13307","positive_ctrl","50341","51411",9.73645496368408,"25","25A","101","101A"
"13308","positive_ctrl","50341","51412",8.23323059082031,"25","25A","101","101B"
"13309","positive_ctrl","50341","51431",49.8534927368164,"25","25A","102","102A"
"13310","positive_ctrl","50341","51432",26.9935436248779,"25","25A","102","102B"
"13311","positive_ctrl","50341","51441",11.7781658172607,"25","25A","103","103A"
"13312","positive_ctrl","50341","51442",55.564395904541,"25","25A","103","103B"
"13313","positive_ctrl","50341","51451",7.62028837203979,"25","25A","104","104A"
"13314","positive_ctrl","50341","51452",5.4663405418396,"25","25A","104","104B"
"13315","positive_ctrl","50341","51461",31.8839435577393,"25","25A","105","105A"
"13316","positive_ctrl","50341","51462",23.6217460632324,"25","25A","105","105B"
"13317","positive_ctrl","50341","51471",17.4022369384766,"25","25A","106","106A"
"13318","positive_ctrl","50341","51472",11.1071882247925,"25","25A","106","106B"
"13319","positive_ctrl","50341","51481",33.9002952575684,"25","25A","107","107A"
"13320","positive_ctrl","50341","51482",15.8800497055054,"25","25A","107","107B"
"13321","positive_ctrl","50341","51491",8.57796382904053,"25","25A","108","108A"
"13322","positive_ctrl","50341","51492",51.3381538391113,"25","25A","108","108B"
"13323","positive_ctrl","50341","51531",10.6798868179321,"25","25A","109","109A"
"13324","positive_ctrl","50341","51532",3.47218036651611,"25","25A","109","109B"
"13325","positive_ctrl","50341","51541",36.7184715270996,"25","25A","110","110A"
"13326","positive_ctrl","50341","51542",56.9083442687988,"25","25A","110","110B"
"13327","positive_ctrl","50341","51551",13.7038154602051,"25","25A","111","111A"
"13328","positive_ctrl","50341","51552",17.0129947662354,"25","25A","111","111B"
"13329","positive_ctrl","50341","51561",40.7755928039551,"25","25A","112","112A"
"13330","positive_ctrl","50341","51562",18.4578037261963,"25","25A","112","112B"
"13331","positive_ctrl","50341","51571",27.2613315582275,"25","25A","113","113A"
"13332","positive_ctrl","50341","51572",43.662296295166,"25","25A","113","113B"
"13333","positive_ctrl","50341","51581",16.9640636444092,"25","25A","114","114A"
"13334","positive_ctrl","50341","51582",7.53038024902344,"25","25A","114","114B"
"13335","positive_ctrl","50341","51591",15.8602352142334,"25","25A","115","115A"
"13336","positive_ctrl","50341","51592",15.4076738357544,"25","25A","115","115B"
"13337","positive_ctrl","50341","51611",21.3424110412598,"25","25A","116","116A"
"13338","positive_ctrl","50341","51612",12.8106060028076,"25","25A","116","116B"
"13339","positive_ctrl","50341","51621",8.62304592132568,"25","25A","117","117A"
"13340","positive_ctrl","50341","51622",4.95258235931396,"25","25A","117","117B"
"13341","positive_ctrl","50341","51631",22.1723289489746,"25","25A","118","118A"
"13342","positive_ctrl","50341","51632",23.3529033660889,"25","25A","118","118B"
"13343","positive_ctrl","50341","51641",34.4438438415527,"25","25A","119","119A"
"13344","positive_ctrl","50341","51642",13.4842662811279,"25","25A","119","119B"
"13345","positive_ctrl","50341","51651",28.4060173034668,"25","25A","120","120A"
"13346","positive_ctrl","50341","51652",27.8921184539795,"25","25A","120","120B"
"13347","positive_ctrl","50341","51661",19.1580791473389,"25","25A","121","121A"
"13348","positive_ctrl","50341","51662",30.46923828125,"25","25A","121","121B"
"13349","positive_ctrl","50341","51671",6.66367197036743,"25","25A","122","122A"
"13350","positive_ctrl","50341","51672",14.100417137146,"25","25A","122","122B"
"13351","positive_ctrl","50341","51681",43.1126518249512,"25","25A","123","123A"
"13352","positive_ctrl","50341","51682",16.4814224243164,"25","25A","123","123B"
"13353","positive_ctrl","50341","51701",64.5207672119141,"25","25A","124","124A"
"13354","positive_ctrl","50341","51702",34.7492561340332,"25","25A","124","124B"
"13355","positive_ctrl","50341","51711",31.155200958252,"25","25A","125","125A"
"13356","positive_ctrl","50341","51712",53.2552261352539,"25","25A","125","125B"
"13357","positive_ctrl","50341","51721",19.661470413208,"25","25A","126","126A"
"13358","positive_ctrl","50341","51722",12.7914142608643,"25","25A","126","126B"
"13359","positive_ctrl","50341","51751",31.696891784668,"25","25A","127","127A"
"13360","positive_ctrl","50341","51752",24.6061725616455,"25","25A","127","127B"
"13361","positive_ctrl","50341","51781",20.40159034729,"25","25A","128","128A"
"13362","positive_ctrl","50341","51782",20.4108924865723,"25","25A","128","128B"
"13363","positive_ctrl","50341","51791",37.8400993347168,"25","25A","129","129A"
"13364","positive_ctrl","50341","51792",38.2370491027832,"25","25A","129","129B"
"13365","positive_ctrl","50341","51801",15.8178415298462,"25","25A","130","130A"
"13366","positive_ctrl","50341","51802",11.4796886444092,"25","25A","130","130B"
"13367","positive_ctrl","50341","51861",42.16455078125,"25","25A","131","131A"
"13368","positive_ctrl","50341","51862",27.0104103088379,"25","25A","131","131B"
"13369","positive_ctrl","50341","51881",10.6724166870117,"25","25A","132","132A"
"13370","positive_ctrl","50341","51882",22.2637405395508,"25","25A","132","132B"
"13371","positive_ctrl","50341","51901",10.8505878448486,"25","25A","133","133A"
"13372","positive_ctrl","50341","51902",12.021445274353,"25","25A","133","133B"
"13373","positive_ctrl","50341","51931",19.7967395782471,"25","25A","134","134A"
"13374","positive_ctrl","50341","51932",40.8938064575195,"25","25A","134","134B"
"13375","positive_ctrl","50341","51941",32.3197593688965,"25","25A","135","135A"
"13376","positive_ctrl","50341","51942",29.6022033691406,"25","25A","135","135B"
"13377","positive_ctrl","50341","51981",25.8705787658691,"25","25A","136","136A"
"13378","positive_ctrl","50341","51982",24.6786079406738,"25","25A","136","136B"
"13379","positive_ctrl","50341","52011",12.5867710113525,"25","25A","137","137A"
"13380","positive_ctrl","50341","52012",9.89769744873047,"25","25A","137","137B"
"13381","positive_ctrl","50341","52051",15.7127351760864,"25","25A","138","138A"
"13382","positive_ctrl","50341","52052",15.4627504348755,"25","25A","138","138B"
"13383","positive_ctrl","50341","52071",21.784538269043,"25","25A","139","139A"
"13384","positive_ctrl","50341","52072",33.4278144836426,"25","25A","139","139B"
"13385","positive_ctrl","50341","52081",26.4780941009521,"25","25A","140","140A"
"13386","positive_ctrl","50341","52082",21.3218612670898,"25","25A","140","140B"
"13387","positive_ctrl","50341","52101",24.6273422241211,"25","25A","141","141A"
"13388","positive_ctrl","50341","52102",16.1830253601074,"25","25A","141","141B"
"13389","positive_ctrl","50341","52121",19.0254440307617,"25","25A","142","142A"
"13390","positive_ctrl","50341","52122",26.4415798187256,"25","25A","142","142B"
"13391","positive_ctrl","50341","52131",8.95026016235352,"25","25A","143","143A"
"13392","positive_ctrl","50341","52132",10.4701976776123,"25","25A","143","143B"
"13393","positive_ctrl","50341","52171",20.0041561126709,"25","25A","144","144A"
"13394","positive_ctrl","50341","52172",21.0257225036621,"25","25A","144","144B"
"13395","positive_ctrl","50341","52181",9.9881477355957,"25","25A","145","145A"
"13396","positive_ctrl","50341","52182",13.0810441970825,"25","25A","145","145B"
"13397","positive_ctrl","50341","52191",11.5393381118774,"25","25A","146","146A"
"13398","positive_ctrl","50341","52192",9.52095603942871,"25","25A","146","146B"
"13399","positive_ctrl","50341","52201",61.2181968688965,"25","25A","147","147A"
"13400","positive_ctrl","50341","52202",33.8735961914062,"25","25A","147","147B"
"13401","positive_ctrl","50341","52261",21.3468608856201,"25","25A","148","148A"
"13402","positive_ctrl","50341","52262",17.5050945281982,"25","25A","148","148B"
"13403","positive_ctrl","50342","50351",8.57103157043457,"25","25B","26","26A"
"13404","positive_ctrl","50342","50352",20.331916809082,"25","25B","26","26B"
"13405","positive_ctrl","50342","50361",3.29115009307861,"25","25B","27","27A"
"13406","positive_ctrl","50342","50362",4.62267065048218,"25","25B","27","27B"
"13407","positive_ctrl","50342","50371",36.7649803161621,"25","25B","28","28A"
"13408","positive_ctrl","50342","50372",39.5915832519531,"25","25B","28","28B"
"13409","positive_ctrl","50342","50391",25.3015460968018,"25","25B","29","29A"
"13410","positive_ctrl","50342","50392",19.3406391143799,"25","25B","29","29B"
"13411","positive_ctrl","50342","50401",39.2558860778809,"25","25B","30","30A"
"13412","positive_ctrl","50342","50402",29.4523658752441,"25","25B","30","30B"
"13413","positive_ctrl","50342","50421",14.5082902908325,"25","25B","31","31A"
"13414","positive_ctrl","50342","50422",16.3345336914062,"25","25B","31","31B"
"13415","positive_ctrl","50342","50431",16.6340389251709,"25","25B","32","32A"
"13416","positive_ctrl","50342","50432",16.5319690704346,"25","25B","32","32B"
"13417","positive_ctrl","50342","50441",34.3891792297363,"25","25B","33","33A"
"13418","positive_ctrl","50342","50442",29.3018436431885,"25","25B","33","33B"
"13419","positive_ctrl","50342","50461",37.91357421875,"25","25B","34","34A"
"13420","positive_ctrl","50342","50462",23.9311656951904,"25","25B","34","34B"
"13421","positive_ctrl","50342","50471",13.7390937805176,"25","25B","35","35A"
"13422","positive_ctrl","50342","50472",15.0235176086426,"25","25B","35","35B"
"13423","positive_ctrl","50342","50481",14.3136024475098,"25","25B","36","36A"
"13424","positive_ctrl","50342","50482",13.5873498916626,"25","25B","36","36B"
"13425","positive_ctrl","50342","50491",25.3228397369385,"25","25B","37","37A"
"13426","positive_ctrl","50342","50492",29.1080055236816,"25","25B","37","37B"
"13427","positive_ctrl","50342","50501",46.3283462524414,"25","25B","38","38A"
"13428","positive_ctrl","50342","50502",19.7479343414307,"25","25B","38","38B"
"13429","positive_ctrl","50342","50521",23.8946685791016,"25","25B","39","39A"
"13430","positive_ctrl","50342","50522",54.9505043029785,"25","25B","39","39B"
"13431","positive_ctrl","50342","50531",12.7463712692261,"25","25B","40","40A"
"13432","positive_ctrl","50342","50532",12.9276962280273,"25","25B","40","40B"
"13433","positive_ctrl","50342","50541",38.0962028503418,"25","25B","41","41A"
"13434","positive_ctrl","50342","50542",26.6005878448486,"25","25B","41","41B"
"13435","positive_ctrl","50342","50551",38.3391380310059,"25","25B","42","42A"
"13436","positive_ctrl","50342","50552",58.4382820129395,"25","25B","42","42B"
"13437","positive_ctrl","50342","50571",9.5659294128418,"25","25B","43","43A"
"13438","positive_ctrl","50342","50572",12.0312252044678,"25","25B","43","43B"
"13439","positive_ctrl","50342","50581",20.3690490722656,"25","25B","44","44A"
"13440","positive_ctrl","50342","50582",15.3371810913086,"25","25B","44","44B"
"13441","positive_ctrl","50342","50591",37.7642707824707,"25","25B","45","45A"
"13442","positive_ctrl","50342","50592",20.4522304534912,"25","25B","45","45B"
"13443","positive_ctrl","50342","50601",5.66554307937622,"25","25B","46","46A"
"13444","positive_ctrl","50342","50602",18.2389163970947,"25","25B","46","46B"
"13445","positive_ctrl","50342","50611",31.080659866333,"25","25B","47","47A"
"13446","positive_ctrl","50342","50612",30.2179431915283,"25","25B","47","47B"
"13447","positive_ctrl","50342","50621",23.8236312866211,"25","25B","48","48A"
"13448","positive_ctrl","50342","50622",14.909273147583,"25","25B","48","48B"
"13449","positive_ctrl","50342","50641",12.3559293746948,"25","25B","49","49A"
"13450","positive_ctrl","50342","50642",30.3216972351074,"25","25B","49","49B"
"13451","positive_ctrl","50342","50651",7.88828659057617,"25","25B","50","50A"
"13452","positive_ctrl","50342","50652",31.7115478515625,"25","25B","50","50B"
"13453","positive_ctrl","50342","50661",36.5944137573242,"25","25B","51","51A"
"13454","positive_ctrl","50342","50662",31.2240505218506,"25","25B","51","51B"
"13455","positive_ctrl","50342","50671",17.4369430541992,"25","25B","52","52A"
"13456","positive_ctrl","50342","50672",14.7317380905151,"25","25B","52","52B"
"13457","positive_ctrl","50342","50681",14.9075326919556,"25","25B","53","53A"
"13458","positive_ctrl","50342","50682",13.7592525482178,"25","25B","53","53B"
"13459","positive_ctrl","50342","50691",42.086799621582,"25","25B","54","54A"
"13460","positive_ctrl","50342","50692",51.1812934875488,"25","25B","54","54B"
"13461","positive_ctrl","50342","50701",23.3487377166748,"25","25B","55","55A"
"13462","positive_ctrl","50342","50702",16.005931854248,"25","25B","55","55B"
"13463","positive_ctrl","50342","50721",36.5190124511719,"25","25B","56","56A"
"13464","positive_ctrl","50342","50722",35.1762428283691,"25","25B","56","56B"
"13465","positive_ctrl","50342","50731",17.302734375,"25","25B","57","57A"
"13466","positive_ctrl","50342","50732",28.4430294036865,"25","25B","57","57B"
"13467","positive_ctrl","50342","50741",13.8439788818359,"25","25B","58","58A"
"13468","positive_ctrl","50342","50742",6.88997077941895,"25","25B","58","58B"
"13469","positive_ctrl","50342","50751",13.747015953064,"25","25B","59","59A"
"13470","positive_ctrl","50342","50752",8.98891353607178,"25","25B","59","59B"
"13471","positive_ctrl","50342","50771",27.5107345581055,"25","25B","60","60A"
"13472","positive_ctrl","50342","50772",19.4811344146729,"25","25B","60","60B"
"13473","positive_ctrl","50342","50781",42.0906295776367,"25","25B","61","61A"
"13474","positive_ctrl","50342","50782",25.3828105926514,"25","25B","61","61B"
"13475","positive_ctrl","50342","50791",28.5562210083008,"25","25B","62","62A"
"13476","positive_ctrl","50342","50792",23.2592964172363,"25","25B","62","62B"
"13477","positive_ctrl","50342","50811",8.10469436645508,"25","25B","63","63A"
